fold,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
A1,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,6.150236176563242e-37,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,1.431433492364829e-06,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.0060904445280482895,0.0021165434830177944,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,8.836004657727102e-18,0.22544091112731512,0.017461293435763397,0.26220587727115063,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.0005081976367329606,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,1.2164082119242197e-27,3.7200759760206773e-44,0.501110771094388,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.013324985104807905,7.816140429351096e-33,1.1018294210014877e-43,0.10954875089122154,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.017867858899140405,0.09679371828935521,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.025809192916856134,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.011194854236387173,3.7200759760206773e-44,3.7200759760206773e-44,0.302548504488048,1.1026230396050764e-38,3.176967899788241e-41,3.7200759760206773e-44,4.27224232873926e-36,3.7200759760206773e-44,3.7200759760206773e-44,0.3325122359997353,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.3184260703761732,3.7200759760206773e-44,3.7200759760206773e-44,0.18513534163300022,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.09993257718471286,0.13351348491074652,0.0005005161671279954,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.04737361483429049,0.23163452033145263,3.7200759760206773e-44,2.1576694185392778e-13,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,1.312022252731095e-19,1.4742053893107382e-33,0.6638291477692999,0.5131516949962267,0.6100081647495476,5.7533366319186376e-27,7.971911822175029e-33,3.7200759760206773e-44,4.976869338766081e-38,0.04793040490217022,3.8919368069444917e-32,0.2840771025220907,0.6443306771773287,1.4679185487041372e-18,0.44316354245100686,0.09918501043997163,3.7200759760206773e-44,0.016285994551708524,3.7200759760206773e-44,0.0012806701431489144,6.131434183503818e-42,0.7303734052405599,3.7200759760206773e-44,4.124593956232525e-07
A2,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.005539796621977537,3.7200759760206773e-44,0.019110722307052887,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.003939568008198199,3.7200759760206773e-44,0.001656518473562548,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.3823326186064203,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.07989239561708245,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.11357591736309317,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.027179465235888798,0.00014242811752625742,3.7200759760206773e-44,3.7200759760206773e-44,2.6582439981830927e-42,0.2637981026172525,2.04557364030882e-37,3.7200759760206773e-44,0.15851266899115027,5.36343658902464e-17,1.1531147876398887e-17,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.016997581153344134,1.0794714761540156e-23,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.09788273944004829,3.7200759760206773e-44,3.7200759760206773e-44,0.029124321187644117,3.7200759760206773e-44,0.04276662309022089,2.870117098957046e-39,3.7200759760206773e-44,3.7200759760206773e-44,0.01793564640511874,3.7200759760206773e-44,0.013716831792184836,0.0020633745522690376,0.3938107190838256,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,9.736519450787769e-33,3.7200759760206773e-44,1.9469855757233373e-36,3.7200759760206773e-44,0.602513462187597,0.4356000364950671,1.1725746571755525e-30,1.1608508715117506e-20,3.7200759760206773e-44,9.499142550138105e-38,3.7200759760206773e-44,3.7200759760206773e-44,0.16151638779706975,3.7200759760206773e-44,3.7200759760206773e-44,0.41423047271063845,1.2489171105761011e-26,0.4815575595936656,3.7200759760206773e-44,0.40033935170752466,3.7200759760206773e-44,3.7200759760206773e-44,0.0955181078643285,3.7200759760206773e-44,0.6794237618131294,3.7200759760206773e-44,9.842831501872519e-21
A3,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.1975094841622638,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.3316942076359562,3.7200759760206773e-44,3.7200759760206773e-44,4.1158251360155707e-25,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.0421885480566791,0.13216293036567683,3.7200759760206773e-44,3.7200759760206773e-44,1.8063124571397619e-06,0.023224892050607668,3.7200759760206773e-44,0.000147857412369862,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.3907479330031601,0.010881626499173982,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,2.8739581471456717e-21,0.5152624757599187,6.3931545928082e-33,1.6180436695173783e-40,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,1.4944787455677116e-32,0.21594760319384956,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.010846878313856875,0.35272907073914833,3.7200759760206773e-44,3.7200759760206773e-44,0.3532542070201017,1.4376380073501358e-39,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.00017248163061162647,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.0009240949656989397,3.7200759760206773e-44,0.051171004187929275,3.7200759760206773e-44,0.13873225503955003,3.7200759760206773e-44,0.004656770788822569,3.7200759760206773e-44,0.01330103832574685,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,4.378317561482923e-12,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,1.1774263192311134e-31,0.6150128760706964,0.5177813529955313,2.327260876783418e-43,0.2230138391043711,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,2.3783031349323247e-38,3.7200759760206773e-44,5.700670979102443e-25,0.4014831714418073,0.3128933352851431,3.7200759760206773e-44,0.005014482034123951,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.5949162862672429,3.7200759760206773e-44,3.7200759760206773e-44
A4,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.24018985628229894,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.017570304115152213,0.34344403604092955,3.7200759760206773e-44,7.738046518163668e-14,3.7200759760206773e-44,0.32878505627404364,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.0024332882781484275,0.014718253513487174,3.7200759760206773e-44,0.0004831804826459648,3.7200759760206773e-44,0.1367939768466311,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.5029277676914564,5.486680105994405e-32,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.1058866641402082,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.02657465466386267,3.7200759760206773e-44,3.7200759760206773e-44,0.4575071423283163,1.0623330088600204e-13,3.7200759760206773e-44,2.862276081649019e-32,3.7200759760206773e-44,0.5651393807911885,2.2007248964478337e-32,3.7200759760206773e-44,1.5420896972725938e-37,3.7200759760206773e-44,2.225204071296342e-28,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.04986826267057867,0.32075800392303944,3.7200759760206773e-44,3.7200759760206773e-44,2.724893677152127e-24,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.30743934740505335,0.0007340794431500228,3.7200759760206773e-44,0.19745911980148007,3.7200759760206773e-44,0.1845397614814648,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,6.231566844743162e-30,3.98770437323284e-16,0.5306122605345656,0.2802505005418258,0.5639373280805291,0.2452653682620316,1.3455494345762963e-31,1.3110037007952986e-16,3.7200759760206773e-44,1.2082191106164198e-39,3.7200759760206773e-44,3.7200759760206773e-44,2.405659617895348e-25,3.7200759760206773e-44,0.5736667875134318,1.7226030250712498e-21,0.13325804206101283,3.7200759760206773e-44,0.1749009178486482,4.0483533046506546e-44,1.2134842180814638e-37,0.4742682033771514,0.07893551048246893,0.28451605967336363,6.227322059447971e-13
A5,3.7200759760206773e-44,3.594497176206662e-40,3.7200759760206773e-44,3.7200759760206773e-44,6.506275429798787e-26,2.198987837120941e-24,2.0149632684997073e-32,3.7200759760206773e-44,0.001091898094698337,0.18815867769567532,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,1.5902733597352922e-43,0.057097395116443024,3.7200759760206773e-44,3.7200759760206773e-44,0.00031487258524223115,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.0033141910720077125,0.009202405294660843,0.01378196768798019,0.00013559641070988703,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.006660590144258799,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.34258880255839247,0.4289007925075831,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.19574068131782674,0.09145837751754068,3.7200759760206773e-44,3.7200759760206773e-44,0.3782724587049417,3.7200759760206773e-44,0.1275787139561974,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.0027758821491678616,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.5676536683779152,2.408988207023758e-19,0.08622678706486253,0.41474707970560243,3.7200759760206773e-44,2.674402850976671e-26,0.22468063176781025,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.13464470204655862,0.2545847214662241,0.2152132233269727,3.7200759760206773e-44,0.09854716113895082,0.007394658855568531,3.7200759760206773e-44,3.7200759760206773e-44,0.11539348487882707,0.017684208004833932,0.01146448930300524,0.03158583844552234,3.7200759760206773e-44,3.7200759760206773e-44,1.5246344019244609e-07,0.0016119488503266086,2.6384042143859294e-20,3.7200759760206773e-44,8.811263639642056e-11,3.7200759760206773e-44,0.005069058708177316,3.7200759760206773e-44,3.7200759760206773e-44,0.4087628511643601,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.915481169685734e-37,2.8925025505775955e-43,0.3027150891337348,3.7200759760206773e-44,0.42932233829120675,1.6145945292481361e-43,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.25503329198580316,3.7200759760206773e-44,0.32713818333731526,0.37329502038384216,3.7200759760206773e-44,0.0004934946851513671,3.7200759760206773e-44,3.7200759760206773e-44,0.298595817388486,0.19653187196089678,3.7200759760206773e-44,2.0758789531277196e-05,3.7200759760206773e-44
A6,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,1.5538824246059385e-29,1.7360087312234566e-26,3.7200759760206773e-44,3.7200759760206773e-44,0.0018691677438140602,3.7200759760206773e-44,3.7200759760206773e-44,7.988697440209826e-18,3.7200759760206773e-44,0.1483980550108064,3.7200759760206773e-44,3.7200759760206773e-44,4.0727515578390645e-36,3.7200759760206773e-44,2.9433293516430795e-07,0.03727188481974315,3.7200759760206773e-44,0.00984323465260019,3.7200759760206773e-44,0.00040332849882651183,0.1305678025494548,3.7200759760206773e-44,0.14556575874354158,3.7200759760206773e-44,0.047526597021973156,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.03577863399572869,1.900496264574605e-06,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.48172798866660194,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.03756380324106868,3.7200759760206773e-44,3.7200759760206773e-44,0.22891187802588742,3.555626676461794e-38,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,8.366938383858647e-05,3.7200759760206773e-44,3.7200759760206773e-44,0.005617465743945687,3.7200759760206773e-44,3.7200759760206773e-44,6.395526298243133e-29,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.26592296385511266,0.349067422927428,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.053646249597640944,0.06723513629783451,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.09923049827886946,3.7200759760206773e-44,0.02805629890438024,3.7200759760206773e-44,0.009353191243401303,0.0019718206910193654,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.3162427240846862,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.21198358670411227,3.7200759760206773e-44,1.327978570129573e-42,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.5640453478089548,6.615457932967893e-39,0.6529656482595705,0.2965756919789952,0.5037893067978927,3.7200759760206773e-44,3.7200759760206773e-44,0.03514030306883401,3.7200759760206773e-44,3.7200759760206773e-44,0.18395129869891955,0.4875495593219553,0.45643381973909397,2.5249619351491097e-35,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.07069034060502652,0.2986548880106357,0.6411016990547241,3.172525748307777e-33
A7,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.13379973635482867,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.022764309226357925,3.7200759760206773e-44,0.015164765535207516,0.01245035393903991,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.14360699412204703,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.5692522280697528,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,9.375922124784053e-33,3.7200759760206773e-44,0.1864693426066164,0.13748170754321168,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,4.730082301923163e-34,0.04262029638023753,3.7200759760206773e-44,0.01637957356800488,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.006050773177002944,3.7200759760206773e-44,7.194105944705474e-08,3.7200759760206773e-44,3.7200759760206773e-44,0.3462381702549155,0.009231873278682348,2.165049394032281e-42,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.27324939757689853,1.9528956891626267e-20,0.022733863404808034,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.01821399998801201,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.009709029346543333,0.06617618440025991,0.42272952872157377,5.977470760966222e-09,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.3319266741864103,5.645554792486493e-32,0.4206315323553241,3.7200759760206773e-44,0.05652906461171,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.3077880963217038,0.16934012946916815,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.047940278597378684,6.942199087767203e-19,3.7200759760206773e-44,0.5878946702370565,3.7200759760206773e-44
A8,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,6.67406120738202e-32,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.08277314647749225,3.7200759760206773e-44,0.00886693732262081,3.7200759760206773e-44,0.03869911266728537,3.7200759760206773e-44,3.7200759760206773e-44,0.021861297535830115,0.05073999308176889,3.7200759760206773e-44,8.047022922276974e-06,0.15557943470697141,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.00627995681846782,3.7200759760206773e-44,3.7200759760206773e-44,3.604231672437806e-14,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.4647644177876285,1.5547128236890884e-25,7.483990374353778e-35,3.7200759760206773e-44,3.223998613774782e-36,6.945808381330306e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.14992070694829834,3.7200759760206773e-44,1.3950847022419283e-12,3.7200759760206773e-44,3.7200759760206773e-44,0.1175425056224972,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.00012596160047565489,0.24761417584476575,0.147162462235032,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,1.3250762734863333e-38,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.04530553170332471,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.056458598452277596,3.7200759760206773e-44,3.7200759760206773e-44,0.390991524327101,3.7200759760206773e-44,0.030591545274788835,0.0017140548410064871,6.816269303795979e-09,3.7200759760206773e-44,0.12189658548315929,0.3709807196847618,7.841545226674438e-23,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.6328717697663303,0.43486429354466577,2.626839284399204e-18,0.4882260074011556,0.3494144797554597,2.3472993917136145e-42,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.33173102835539936,0.30103349081739783,0.12834508260874405,0.11961268272387396,0.18548027657696692,3.7200759760206773e-44,3.7200759760206773e-44,3.7200759760206773e-44,0.5559634881655288,3.7200759760206773e-44,1.0729775093908031e-19
