mode,ox/red,error,control changes,Ns changes,counter inc.,Ns,I Range,time/s,control/V/mA,Ecell/V,I/mA,dq/mA.h,(Q-Qo)/mA.h,|Energy|/W.h,freq/Hz,|Z|/Ohm,Phase(Z)/deg,Q charge/discharge/mA.h,half cycle,Energy charge/W.h,Energy discharge/W.h,Capacitance charge/µF,Capacitance discharge/µF,step time/s,z cycle,Re(Z)/Ohm,#NAME?,Re(Y)/Ohm-1,Im(Y)/Ohm-1,|Y|/Ohm-1,Phase(Y)/deg,x,Q discharge/mA.h,Q charge/mA.h,Capacity/mA.h,Efficiency/%,control/V,control/mA,cycle number,P/W,R/Ohm
1,1,0,1,0,0,1,112,4.00E+02,8.00E+03,3.82E+00,8.00E+03,6.67E+01,8.67E+02,3.22E+00,0.00E+00,0.00E+00,0.00E+00,8.67E+02,0,3.22E+00,0.00E+00,6.15E+09,0.00E+00,4.00E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.83E-01,0.00E+00,8.67E+02,8.67E+02,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.05E+01,4.77E-01
1,1,0,1,0,0,1,112,4.30E+02,8.00E+03,3.83E+00,8.00E+03,6.67E+01,9.33E+02,3.47E+00,0.00E+00,0.00E+00,0.00E+00,9.33E+02,0,3.47E+00,0.00E+00,6.46E+09,0.00E+00,4.30E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.67E-01,0.00E+00,9.33E+02,9.33E+02,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.06E+01,4.78E-01
1,1,0,1,0,0,1,112,4.60E+02,8.00E+03,3.84E+00,8.00E+03,6.67E+01,1.00E+03,3.73E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+03,0,3.73E+00,0.00E+00,6.76E+09,0.00E+00,4.60E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E-01,0.00E+00,1.00E+03,1.00E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.07E+01,4.80E-01
1,1,0,1,0,0,1,112,4.90E+02,8.00E+03,3.85E+00,8.00E+03,6.67E+01,1.07E+03,3.98E+00,0.00E+00,0.00E+00,0.00E+00,1.07E+03,0,3.98E+00,0.00E+00,7.03E+09,0.00E+00,4.90E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.33E-01,0.00E+00,1.07E+03,1.07E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.08E+01,4.82E-01
1,1,0,1,0,0,1,112,5.20E+02,8.00E+03,3.87E+00,8.00E+03,6.67E+01,1.13E+03,4.24E+00,0.00E+00,0.00E+00,0.00E+00,1.13E+03,0,4.24E+00,0.00E+00,7.29E+09,0.00E+00,5.20E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.17E-01,0.00E+00,1.13E+03,1.13E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.09E+01,4.84E-01
1,1,0,1,0,0,1,112,5.50E+02,8.00E+03,3.88E+00,8.00E+03,6.67E+01,1.20E+03,4.50E+00,0.00E+00,0.00E+00,0.00E+00,1.20E+03,0,4.50E+00,0.00E+00,7.52E+09,0.00E+00,5.50E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.00E-01,0.00E+00,1.20E+03,1.20E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.11E+01,4.85E-01
1,1,0,1,0,0,1,112,5.80E+02,8.00E+03,3.90E+00,8.00E+03,6.67E+01,1.27E+03,4.76E+00,0.00E+00,0.00E+00,0.00E+00,1.27E+03,0,4.76E+00,0.00E+00,7.74E+09,0.00E+00,5.80E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.83E-01,0.00E+00,1.27E+03,1.27E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.12E+01,4.87E-01
1,1,0,1,0,0,1,112,6.10E+02,8.00E+03,3.91E+00,8.00E+03,6.67E+01,1.33E+03,5.02E+00,0.00E+00,0.00E+00,0.00E+00,1.33E+03,0,5.02E+00,0.00E+00,7.93E+09,0.00E+00,6.10E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.67E-01,0.00E+00,1.33E+03,1.33E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.13E+01,4.89E-01
1,1,0,1,0,0,1,112,6.40E+02,8.00E+03,3.93E+00,8.00E+03,6.67E+01,1.40E+03,5.28E+00,0.00E+00,0.00E+00,0.00E+00,1.40E+03,0,5.28E+00,0.00E+00,8.10E+09,0.00E+00,6.40E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.50E-01,0.00E+00,1.40E+03,1.40E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.14E+01,4.91E-01
1,1,0,1,0,0,1,112,6.70E+02,8.00E+03,3.95E+00,8.00E+03,6.67E+01,1.47E+03,5.54E+00,0.00E+00,0.00E+00,0.00E+00,1.47E+03,0,5.54E+00,0.00E+00,8.25E+09,0.00E+00,6.70E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.33E-01,0.00E+00,1.47E+03,1.47E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.16E+01,4.93E-01
1,1,0,1,0,0,1,112,7.00E+02,8.00E+03,3.97E+00,8.00E+03,6.67E+01,1.53E+03,5.81E+00,0.00E+00,0.00E+00,0.00E+00,1.53E+03,0,5.81E+00,0.00E+00,8.40E+09,0.00E+00,7.00E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.17E-01,0.00E+00,1.53E+03,1.53E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.17E+01,4.96E-01
1,1,0,1,0,0,1,112,7.30E+02,8.00E+03,3.98E+00,8.00E+03,6.67E+01,1.60E+03,6.07E+00,0.00E+00,0.00E+00,0.00E+00,1.60E+03,0,6.07E+00,0.00E+00,8.54E+09,0.00E+00,7.30E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E-01,0.00E+00,1.60E+03,1.60E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.19E+01,4.98E-01
1,1,0,1,0,0,1,112,7.60E+02,8.00E+03,4.00E+00,8.00E+03,6.67E+01,1.67E+03,6.34E+00,0.00E+00,0.00E+00,0.00E+00,1.67E+03,0,6.34E+00,0.00E+00,8.68E+09,0.00E+00,7.60E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.83E-01,0.00E+00,1.67E+03,1.67E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.20E+01,5.00E-01
1,1,0,1,0,0,1,112,7.90E+02,8.00E+03,4.02E+00,8.00E+03,6.67E+01,1.73E+03,6.60E+00,0.00E+00,0.00E+00,0.00E+00,1.73E+03,0,6.60E+00,0.00E+00,8.81E+09,0.00E+00,7.90E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.67E-01,0.00E+00,1.73E+03,1.73E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.21E+01,5.02E-01
1,1,0,1,0,0,1,112,8.20E+02,8.00E+03,4.03E+00,8.00E+03,6.67E+01,1.80E+03,6.87E+00,0.00E+00,0.00E+00,0.00E+00,1.80E+03,0,6.87E+00,0.00E+00,8.94E+09,0.00E+00,8.20E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.50E-01,0.00E+00,1.80E+03,1.80E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.23E+01,5.04E-01
1,1,0,1,0,0,1,112,8.50E+02,8.00E+03,4.05E+00,8.00E+03,6.67E+01,1.87E+03,7.14E+00,0.00E+00,0.00E+00,0.00E+00,1.87E+03,0,7.14E+00,0.00E+00,9.07E+09,0.00E+00,8.50E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.33E-01,0.00E+00,1.87E+03,1.87E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.24E+01,5.06E-01
1,1,0,1,0,0,1,112,8.80E+02,8.00E+03,4.06E+00,8.00E+03,6.67E+01,1.93E+03,7.41E+00,0.00E+00,0.00E+00,0.00E+00,1.93E+03,0,7.41E+00,0.00E+00,9.20E+09,0.00E+00,8.80E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.17E-01,0.00E+00,1.93E+03,1.93E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.25E+01,5.08E-01
1,1,0,1,0,0,1,112,9.10E+02,8.00E+03,4.08E+00,8.00E+03,6.67E+01,2.00E+03,7.68E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+03,0,7.68E+00,0.00E+00,9.34E+09,0.00E+00,9.10E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E-01,0.00E+00,2.00E+03,2.00E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.26E+01,5.10E-01
1,1,0,1,0,0,1,112,9.40E+02,8.00E+03,4.09E+00,8.00E+03,6.67E+01,2.07E+03,7.96E+00,0.00E+00,0.00E+00,0.00E+00,2.07E+03,0,7.96E+00,0.00E+00,9.47E+09,0.00E+00,9.40E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.83E-01,0.00E+00,2.07E+03,2.07E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.28E+01,5.12E-01
1,1,0,1,0,0,1,112,9.70E+02,8.00E+03,4.11E+00,8.00E+03,6.67E+01,2.13E+03,8.23E+00,0.00E+00,0.00E+00,0.00E+00,2.13E+03,0,8.23E+00,0.00E+00,9.61E+09,0.00E+00,9.70E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.67E-01,0.00E+00,2.13E+03,2.13E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.29E+01,5.13E-01
1,1,0,1,0,0,1,112,1.00E+03,8.00E+03,4.12E+00,8.00E+03,6.67E+01,2.20E+03,8.50E+00,0.00E+00,0.00E+00,0.00E+00,2.20E+03,0,8.50E+00,0.00E+00,9.74E+09,0.00E+00,1.00E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.50E-01,0.00E+00,2.20E+03,2.20E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.30E+01,5.15E-01
1,1,0,1,0,0,1,112,1.03E+03,8.00E+03,4.14E+00,8.00E+03,6.67E+01,2.27E+03,8.78E+00,0.00E+00,0.00E+00,0.00E+00,2.27E+03,0,8.78E+00,0.00E+00,9.86E+09,0.00E+00,1.03E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.33E-01,0.00E+00,2.27E+03,2.27E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.31E+01,5.17E-01
1,1,0,1,0,0,1,112,1.06E+03,8.00E+03,4.15E+00,8.00E+03,6.67E+01,2.33E+03,9.06E+00,0.00E+00,0.00E+00,0.00E+00,2.33E+03,0,9.06E+00,0.00E+00,9.96E+09,0.00E+00,1.06E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.17E-01,0.00E+00,2.33E+03,2.33E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.32E+01,5.19E-01
1,1,0,1,0,0,1,112,1.09E+03,8.00E+03,4.17E+00,8.00E+03,6.67E+01,2.40E+03,9.33E+00,0.00E+00,0.00E+00,0.00E+00,2.40E+03,0,9.33E+00,0.00E+00,1.01E+10,0.00E+00,1.09E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E-01,0.00E+00,2.40E+03,2.40E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.33E+01,5.21E-01
1,1,0,1,0,0,1,112,1.12E+03,8.00E+03,4.18E+00,8.00E+03,6.67E+01,2.47E+03,9.61E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+03,0,9.61E+00,0.00E+00,1.01E+10,0.00E+00,1.12E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.83E-01,0.00E+00,2.47E+03,2.47E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.35E+01,5.23E-01
1,1,0,1,0,0,1,112,1.15E+03,8.00E+03,4.20E+00,8.00E+03,5.65E+01,2.52E+03,9.85E+00,0.00E+00,0.00E+00,0.00E+00,2.52E+03,0,9.85E+00,0.00E+00,1.02E+10,0.00E+00,1.15E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.69E-01,0.00E+00,2.52E+03,2.52E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.36E+01,5.25E-01
1,1,0,1,0,0,1,112,1.15E+03,8.00E+03,4.20E+00,8.00E+03,4.44E-03,2.52E+03,9.85E+00,0.00E+00,0.00E+00,0.00E+00,2.52E+03,0,9.85E+00,0.00E+00,1.02E+10,0.00E+00,1.15E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.69E-01,0.00E+00,2.52E+03,2.52E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.36E+01,5.25E-01
2,1,0,0,1,0,2,112,1.15E+03,4.20E+00,4.20E+00,8.02E+03,6.22E-02,2.52E+03,9.85E+00,0.00E+00,0.00E+00,0.00E+00,2.52E+03,0,9.85E+00,0.00E+00,1.02E+10,0.00E+00,1.15E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.69E-01,0.00E+00,2.52E+03,2.52E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,3.37E+01,5.24E-01
2,1,0,0,0,0,2,112,1.18E+03,4.20E+00,4.20E+00,7.14E+03,6.29E+01,2.59E+03,1.01E+01,0.00E+00,0.00E+00,0.00E+00,2.59E+03,0,1.01E+01,0.00E+00,1.04E+10,0.00E+00,1.18E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.53E-01,0.00E+00,2.59E+03,2.59E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,3.00E+01,5.88E-01
2,1,0,0,0,0,2,112,1.21E+03,4.20E+00,4.20E+00,6.42E+03,5.64E+01,2.64E+03,1.03E+01,0.00E+00,0.00E+00,0.00E+00,2.64E+03,0,1.03E+01,0.00E+00,1.07E+10,0.00E+00,1.21E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.39E-01,0.00E+00,2.64E+03,2.64E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,2.70E+01,6.54E-01
2,1,0,0,0,0,2,112,1.24E+03,4.20E+00,4.20E+00,5.78E+03,5.08E+01,2.69E+03,1.06E+01,0.00E+00,0.00E+00,0.00E+00,2.69E+03,0,1.06E+01,0.00E+00,1.09E+10,0.00E+00,1.24E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.27E-01,0.00E+00,2.69E+03,2.69E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,2.43E+01,7.27E-01
2,1,0,0,0,0,2,112,1.27E+03,4.20E+00,4.20E+00,5.24E+03,4.59E+01,2.74E+03,1.08E+01,0.00E+00,0.00E+00,0.00E+00,2.74E+03,0,1.08E+01,0.00E+00,1.11E+10,0.00E+00,1.27E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.15E-01,0.00E+00,2.74E+03,2.74E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,2.20E+01,8.01E-01
2,1,0,0,0,0,2,112,1.30E+03,4.20E+00,4.20E+00,4.80E+03,4.18E+01,2.78E+03,1.09E+01,0.00E+00,0.00E+00,0.00E+00,2.78E+03,0,1.09E+01,0.00E+00,1.12E+10,0.00E+00,1.30E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.05E-01,0.00E+00,2.78E+03,2.78E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,2.02E+01,8.75E-01
2,1,0,0,0,0,2,112,1.33E+03,4.20E+00,4.20E+00,4.45E+03,3.85E+01,2.82E+03,1.11E+01,0.00E+00,0.00E+00,0.00E+00,2.82E+03,0,1.11E+01,0.00E+00,1.14E+10,0.00E+00,1.33E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.95E-01,0.00E+00,2.82E+03,2.82E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.87E+01,9.44E-01
2,1,0,0,0,0,2,112,1.36E+03,4.20E+00,4.20E+00,4.16E+03,3.58E+01,2.86E+03,1.12E+01,0.00E+00,0.00E+00,0.00E+00,2.86E+03,0,1.12E+01,0.00E+00,1.15E+10,0.00E+00,1.36E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.86E-01,0.00E+00,2.86E+03,2.86E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.75E+01,1.01E+00
2,1,0,0,0,0,2,112,1.39E+03,4.20E+00,4.20E+00,3.93E+03,3.37E+01,2.89E+03,1.14E+01,0.00E+00,0.00E+00,0.00E+00,2.89E+03,0,1.14E+01,0.00E+00,1.17E+10,0.00E+00,1.39E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.78E-01,0.00E+00,2.89E+03,2.89E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.65E+01,1.07E+00
2,1,0,0,0,0,2,112,1.42E+03,4.20E+00,4.20E+00,3.74E+03,3.20E+01,2.92E+03,1.15E+01,0.00E+00,0.00E+00,0.00E+00,2.92E+03,0,1.15E+01,0.00E+00,1.18E+10,0.00E+00,1.42E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.70E-01,0.00E+00,2.92E+03,2.92E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.57E+01,1.12E+00
2,1,0,0,0,0,2,112,1.45E+03,4.20E+00,4.20E+00,3.59E+03,3.06E+01,2.95E+03,1.16E+01,0.00E+00,0.00E+00,0.00E+00,2.95E+03,0,1.16E+01,0.00E+00,1.19E+10,0.00E+00,1.45E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.62E-01,0.00E+00,2.95E+03,2.95E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.51E+01,1.17E+00
2,1,0,0,0,0,2,112,1.48E+03,4.20E+00,4.20E+00,3.46E+03,2.94E+01,2.98E+03,1.18E+01,0.00E+00,0.00E+00,0.00E+00,2.98E+03,0,1.18E+01,0.00E+00,1.20E+10,0.00E+00,1.48E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E-01,0.00E+00,2.98E+03,2.98E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.45E+01,1.21E+00
